ID,Description,Entry_ID,Comment,Concepticon_ID,Media_IDs,Related_Entries,Related_Forms_Other_Dialect,Scientific_Name,Sense_Dialect,Subspecies,Synonym,Synonyms_Other_Dialect,Source
SN008317,"usar, utilizar",TSE66621,,USE (VERB) [2072],,,,,,,,,
SN008318,para contar cosas colgadas,TSE66631,,,,,,,,,,,
SN008319,colgar (bolsa con cosas adentro),TSE66641,,,,,,,,,,,
SN008320,especie de árbol,TSE66651,,,,,,Nectandra coriacea,,,,,R002[Scientific_Name]
SN008321,"escoger, seleccionar (lo más bonito)",TSE66661,,CHOOSE [1750],,,,,,,,,
SN008322,para contar gotas (véase [t'uhl](TSE66481)),TSE66662,,DROP (CLASSIFIER) [2087],,,,,,,,,
SN008323,"salpicar, formarse gotas",TSE66671,,,,,,,,,,,
SN008324,"bonito, hermoso, bello",TSE66681,,BEAUTIFUL [1427] ; GOOD-LOOKING [2410],,,,,,,TSE66771,Tenango [t'ujul](TSE66771),
SN008325,"medio bonito, con partes bonitas",TSE66682,,,,,,,,,,,
SN008326,turpial toche,TSE66691,,,,,,ave: Icterus chrysater; Icterus spp.,,,,,R003[Scientific_Name]
SN008327,para contar agrupaciones de hebras de cincuenta hilos,TSE66701,,,,,,,,,,,
SN008328,cerbatana,TSE66711,,,,,,,Tenejapa,,,,
SN008329,chuboquillo,TSE66711,,,,,,planta: Senecio uspantanensis; identificado como <Spathacanthus hahnianus> en Guaquitepec,"Guaquitepec, Tenejapa",,,,R002[Scientific_Name]
SN008330,"acto de disparar (con arma de fuego, resortera)",TSE66721,,,,,,,,,,,
SN008331,búho (ave) (véase [xkuj](TSE73901)),TSE66731,,,,,,,,,,,
SN008332,trueque,TSE66741,,,,,Amatenango [ejkel](TSE16321),,,,,,
SN008333,maíz reventado como palomita (véase [tukul](TSE66861)),TSE66741,,,,,,,,,,,
SN008334,"intercambiar, truequear",TSE66751,,BARTER [370] ; EXCHANGE [2509],,,,,,,,,
SN008335,"salpicado, manchado, con bolitas (hojas de helecho con bolitas de esporas por debajo)",TSE66761,,,,,,,,,,,
SN008336,bonito (véase [t'ujbil](TSE66681)),TSE66771,,BEAUTIFUL [1427] ; GOOD-LOOKING [2410],,,,,,,,,
SN008337,"utilidad, importancia (véase [tuhul](TSE66581))",TSE66781,,,,,,,,,,,
SN008338,"destruir, deshilachar, desbaratar; alborotar, remover (agua, hormiguero, panal, tierra); derribar, derrumbar (véase [hem](TSE17471)); sacar, escarbar (grava, arena [kem](TSE30301))",TSE66791,,,,,,,,,,,
SN008339,solo,TSE66801,,ALONE [1964],,,,,,,,,
SN008340,"usado como pronombre personal, en particular para contrastar un referente con otro",TSE66811,,,,,,,,,,,
SN008341,"mandar, enviar (véase [tikon](TSE59561))",TSE66821,,,,,,,,,,,
SN008342,"servir, ser útil (véase [tuhun](TSE66591))",TSE66831,,,,,,,,,,,
SN008343,"usar, utilizar, emplear, consumir",TSE66841,,USE (VERB) [2072],,,,,,,,,
SN008344,"destruido, desbaratado, alborotado",TSE66851,,,,,,,,,,,
SN008345,palomita de maíz,TSE66861,,,,,,,,,TSE66741,Tenejapa [tujkul](TSE66741),
SN008346,pinto,TSE66871,,,,,,,,,,,
SN008347,"carpintero escapulario (ave), que escarba el maíz sembrado",TSE66881,,WOODPECKER [2447],,,,Colaptes auratus,,,,,R003[Scientific_Name]
SN008348,"sosa (planta), con usos medicinales",TSE66891,,,,,,,,,,,
SN008349,para contar humanos (véase [tuhl](TSE66471)),TSE66901,,,,,,,,,,,
SN008350,"cortar (flores, café, fruto)",TSE66911,,PICK [2148],,,,,,,,,
SN008351,"conejo, doméstico o silvestre",TSE66921,,RABBIT [1136],,,,"Sylvilagus floridanus, Oryctolagus cuniculus",,,,,
SN008352,"verter (líquido), embrocar de un recipiente a otro (véase [kohkon](TSE31461))",TSE66931,,,,,,,,,,,
SN008353,para contar gotas (véase [t'uhl](TSE66481)),TSE66941,,,,,,,,,,,
SN008354,gotear rápidamente (muchas gotas),TSE66951,,,,,,,,,,,
SN008355,"duro, macizo, resistente, sólido",TSE66961,,HARD [1884],,,,,,,,,
SN008356,"fuerte, robusto",TSE66961,,STRONG [785],,,,,,,,,
SN008357,difícil,TSE66961,,,,,,,,,,,
SN008358,"medio duro, medio difícil",TSE66962,,,,,,,,,,,
SN008359,fuerte(mente),TSE66971,,,,,,,,,,,
SN008360,"(""su vida es dura"") es bravo, enojón",TSE66981,,,,,,,,,,,
SN008361,"volverse duro, ponerse firme",TSE66991,,,,,,,,,,,
SN008362,fortalecerse; recuperarse después de una enfermedad,TSE66991,,,,,,,,,,,
SN008363,"endurecer, tensar, reforzar, fortalecer; hacer fuerte, macizo",TSE67001,,,,,,,,,,,
SN008364,"agravar (problema, enfermedad)",TSE67001,,,,,,,,,,,
SN008365,"endurecer, tensar, reforzar, fortalecer; hacer fuerte, macizo (véase [tulanubtes](TSE67001))",TSE67002,,,,,,,,,,,
SN008366,gotear de manera constante,TSE67011,,,,,,,,,,,
SN008367,gotear de manera intermitente,TSE67021,,,,,,,,,,,
SN008368,libélula,TSE67031,,DRAGONFLY [2352],21b4160af224bd8ec23d3bcb31b96b3a,,"Cancuc, Guaquitepec [turtux](TSE67481); Villa Las Rosas [akuxa it](TSE01681)",insecto: Odonata,,,,,
SN008369,mariposa nocturna,TSE67031,,,,,,,Villa Las Rosas,,,,
SN008370,"guajolote, pavo; designa a la especie en general o a la hembra; para el macho (véase [jkots](TSE23861))",TSE67041,,TURKEY [2386],d7ee3c7c482cf120d31fc57d62ff3ddf,,,Meleagris gallopavo,,,,,
SN008371,armadillo (mamífero) (véase [j'ib](TSE22831)),TSE67051,,,,,,,,,,,
SN008372,"botijón, carraleja (insecto); conocido por producir un líquido muy urticante que se usa para quemar verrugas",TSE67061,,,,,,"Meloe spp.: M. nebulosus, M. laevis",,,,"Tenejapa limete chan, limeton chan, burin chan, pale chan, loktor chan, xpoxil ch'ojk",R003[Scientific_Name]
SN008373,parado (persona),TSE67071,,,,,,,,,,,
SN008374,mirando fijamente,TSE67081,,,,,,,,,,,
SN008375,"goteando, goteado, salpicado",TSE67091,,,,,,,,,,,
SN008376,"meter (el pie en algo), pisar (sumergiendo el pie)",TSE67101,,,,,,,,,,,
SN008377,"indagar, investigar",TSE67111,,,,,,,,,,,
SN008378,caerse (árbol) (véase [t'ohmaj](TSE60341)),TSE67121,,,,,,,,,,,
SN008379,sumergirse en agua,TSE67131,,,,,,,,,,,
SN008380,sumergir en agua,TSE67141,,,,,,,,,,,
SN008381,"tomate, jitomate (véase [chichol](TSE11391), [ichil ok](TSE18551))",TSE67151,,TOMATO [986],,,,,,[tsajal tumat](TSE62101); [yaxal tumat](TSE76301),,,
SN008382,estarse sumergiendo (pez en el agua),TSE67161,,,,,,,,,,,
SN008383,"patalear, golpear (el agua) con los pies al nadar",TSE67171,,,,,,,,,,,
SN008384,algodón,TSE67181,,COTTON [1850],bdc295673a2598355e5580e71a60354f,,,planta y fibra: Gossypium hirsutum,,,,,
SN008385,"borrego, oveja (""venado de algodón"")",TSE67191,,SHEEP [1331],,,,,,,,,
SN008386,"especie de planta, con frutos espinosos que se pegan en la ropa",TSE67201,,,,,,Triumfetta semitriloba,,,,,
SN008387,especie de rata montera,TSE67211,,,,,,,,,,,
SN008388,tlacuache norteño,TSE67221,,,,,,Didelphis virginiana,,,,,
SN008389,afta,TSE67231,,,,,,,,,,,
SN008390,retumbar (muchas pisadas),TSE67241,,,,,,,,,,,
SN008391,"retumbar (muchas pisadas, muchos tambores)",TSE67251,,,,,,,,,,,
SN008392,sonar estrepitosamente (algo que cae al suelo),TSE67261,,,,,,,,,,,
SN008393,sonar estrepitosamente (algo que cae al suelo),TSE67271,,,,,,,,,,,
SN008394,"latir, palpitar (corazón); retumbar (pisadas) (véase [t'umt'on](TSE67291))",TSE67281,,,,,,,,,,,
SN008395,"latir, palpitar (corazón); retumbar (pisadas, tambores)",TSE67291,,,,,,,,,,,
SN008396,"tumbado, talado (árbol)",TSE67301,,,,,,,,,,,
SN008397,"sumergido, metido (parte del cuerpo, tocando fondo)",TSE67311,,,,,,,,,,,
SN008398,"tocón, tronco (véase [chumante'](TSE15411))",TSE67321,,TREE STUMP [241],,,,,,,,,
SN008399,huevo de gallina (véase [tomut](TSE60951)),TSE67331,,EGG [744],,,,,,,,,
SN008400,"servir, ser útil (véase [tuhun](TSE66591))",TSE67341,,,,,,,,,,,
SN008401,"usar, utilizar; comer",TSE67351,,,,,,,,,,,
SN008402,"seguir, ir atrás de; perseguir",TSE67361,,FOLLOW [1085],,,,,,,,,
SN008403,juntarse con,TSE67361,,,,,,,,,,,
SN008404,"seguir, continuar",TSE67361,,,,,,,,,,,
SN008405,algodón (véase [tumin](TSE67181)),TSE67371,,COTTON [1850],,,,,,,,,
SN008406,"usar, utilizar (véase [tuhuntes](TSE66621))",TSE67381,,USE (VERB) [2072],,,,,,,,,
SN008407,carpintero real,TSE67391,,WOODPECKER [2447],,,,ave: Dryocopus lineatus,,,TSE11961 ; TSE61171,"[t'oromte' mut](TSE61171), [ch'ijote](TSE11961)",
SN008408,carpintero real (ave) (véase [tuntsel](TSE67391)),TSE67401,,,,,,,,,,,
SN008409,carpintero real (ave) (véase [tuntsel](TSE67391)),TSE67411,,,,,,,,,,,
SN008410,"apagar, extinguir",TSE67421,,EXTINGUISH [127],,,,,,,,,
SN008411,borrar,TSE67421,,,,,,,,,,,
SN008412,cancelar (deuda),TSE67421,,,,,,,,,,,
SN008413,"apagarse, extinguirse",TSE67431,,BECOME EXTINGUISHED [2209],,,,,,,,,
SN008414,borrarse,TSE67431,,,,,,,,,TSE66511,Bachajón [tuhp'](TSE66511),
SN008415,secarse,TSE67431,,,,,,,,,,,
SN008416,cancelarse (deuda),TSE67431,,,,,,,,,,,
SN008417,"(""se le extinguió el aire"") se desmayó",TSE67441,,,,,,,,,,,
SN008418,desmayarse,TSE67451,,,,,,,,,,,
SN008419,apagado,TSE67461,,,,,,,,,,,
SN008420,durazno,TSE67471,,PEACH [2043],,,,árbol y fruto: Prunus persica,,,,,
SN008421,libélula (insecto) (véase [tultux](TSE67031)),TSE67481,,,,,,,,,,,
SN008422,alargado y puntiagudo (fruta); alto (torre),TSE67491,,,,,,,,,,,
SN008423,"garganta, laringe (véase [ok'ib](TSE46551))",TSE67501,,,,,,,,,,,
SN008424,"acomodar, arreglar (cabello, cosas alargadas)",TSE67511,,,,,,,Tenejapa,,,,
SN008425,calcular,TSE67511,,,,,,,Tenejapa,,,,
SN008426,peinar (véase [tes](TSE58891)),TSE67511,,,,,,,Villa Las Rosas,,,,
SN008427,hacerle una limpia (a través de un ritual),TSE67511,,,,,,,Villa Las Rosas,,,,
SN008428,para contar manojos,TSE67521,,,,,,,,,TSE60311,,
SN008429,"romper, quebrar, reventar (algo pequeño y redondo: huevo, fruta, ojo)",TSE67531,,,,,,,,,,,
SN008430,"romperse, quebrarse, reventarse",TSE67541,,,,,,,,,,,
SN008431,mojar,TSE67551,,MOISTEN [28],,,,,,,,,
SN008432,puerco capón,TSE67561,,,,,,,,,,,
SN008433,"ordenado, apilado, encimado (cosas largas unas sobre otras); juntado en manojos; reunido, congregado",TSE67571,,,,,,,,,,,
SN008434,cempasúchil,TSE67581,,,02f24ccc51df9dcacbd0b72f4976e2db,,,planta: Tagetes erecta,,,,,R002[Scientific_Name]
SN008435,planta silvestre parecida al cempasúchil,TSE67591,,,,,,Dyssodia papposa,,,,,
SN008436,"pequeño, chico",TSE67601,,SMALL [1246],,,,,,,,,
SN008437,"da un sentido diminutivo o atenuativo (""poco"")",TSE67601,,,,,,,,,,,
SN008438,un poco,TSE67611,,,,,,,,,,,
SN008439,vagina (véase [lu'](TSE38671)),TSE67621,,VAGINA [1836],,,,,,,,,
SN008440,"mezquino, tacaño, miserable, codo",TSE67631,,STINGY [1774],,,,,,,,,
SN008441,un poco tacaño,TSE67632,,,,,,,,,,,
SN008442,intestino delgado,TSE67641,,,,,,,,,TSE21581,,
SN008443,tía (hermana menor de la madre o del padre),TSE67651,,,,,,,,,,,
SN008444,cuándo (véase [bin ora](TSE06121)),TSE67661,,WHEN [1238],,,,,Amatenango,,,,
SN008445,a qué hora ('cuándo' véase [ba'in](TSE03811)),TSE67661,,,,,,,Villa Las Rosas,,,,
SN008446,"(""ropita"") ropa interior",TSE67671,,,,,,,,,,,
SN008447,tuétano,TSE67681,,,,,,,,,,,
SN008448,"qué, cuál; lo que; algo (véase [bin](TSE06111))",TSE67691,,WHAT [1236],,,,,,,,,
SN008449,tratamiento para personas menores que uno (hombre o mujer),TSE67701,,,,,,,,,,,
SN008450,cómo (véase [bin ut'il](TSE06131)),TSE67711,,,,,,,,,,,
SN008451,cuánto (precio) (véase [jayeb](TSE21591)),TSE67711,,,,,,,,,,,
SN008452,pequeño (véase [tut](TSE67601)),TSE67721,,,,,,,,,,,
SN008453,"mechón de pelos, cola",TSE67731,,,,,,,,,,,
SN008454,"agalla, parte como gancho (del arpón, del anzuelo) (véase [kep](TSE30331))",TSE67731,,HOOK [1071],,,,,Cancuc,,,,
SN008455,de cola corta (perro),TSE67741,,,,,,,,,,,
SN008456,"recoger (cabello), hacer mechones",TSE67751,,,,,,,,,,,
SN008457,"cucharón hecho con un tecomate largo, generalmente curvo, al que se le abre la parte interna; fruto de una enredadera (véase [tsuh](TSE65151))",TSE67761,,,8bfa34564720c0c63ac30c784a438423,,,,,,,,
SN008458,"cucharón hecho de otros materiales (madera, metal)",TSE67761,,,,,,,,,,,
SN008459,hacer alargados (tamales),TSE67771,,,,,,,,,,,
SN008460,corto (cabello),TSE67781,,,,,,,,,,,
SN008461,"parado, erizado, levantado, erguido, apuntado, con un mechón hacia arriba (pelos agrupados: cabello, barba); recogido en cola (cabello)",TSE67781,,,e3e1e50d629306678de5f4be51613e2f,,,,,,,,
SN008462,"alargado, largucho, ovalado (como tamal)",TSE67791,,,,,,,,,,,
SN008463,"pequeño (véase ), (véase [ch'in](TSE12691))",TSE67801,,,,,,,,,,,
SN008464,"empequeñecerse, achicarse, contraerse, encogerse",TSE67811,,SHRINK [54],,,,,,,,,
SN008465,"garganta, tráquea",TSE67821,,,,,,,,,TSE32611,,
SN008466,"empequeñecer, achicar, disminuir, cercenar",TSE67831,,DIMINISH [1184],,,,,,,,,
SN008467,muy dado a (algo que uno hace mucho),TSE67841,,,,,,,,,,,
SN008468,"servir, ser útil (véase [tuhun](TSE66591))",TSE67851,,,,,,,,,,,
SN008469,"usar, utilizar; comer",TSE67861,,,,,,,,,,,
SN008470,"cargo, puesto de autoridad",TSE67871,,,,,,,,,,,
SN008471,"usar, utilizar (véase [tuhuntes](TSE66621))",TSE67881,,,,,,,,,,,
SN008472,tubo,TSE67891,,,,,,,,,,,
SN008473,agua entubada,TSE67891,,,,,,,,,,,
SN008474,"echado a perder, inservible (granos de frijol)",TSE67901,,,,,,,"Bachajón, Petalcingo",,,,
SN008475,"enmarañado, boludo, mal hecho (hilo)",TSE67901,,,,,,,Oxchuc,,,,
SN008476,arrugado (ropa),TSE67901,,,,,,,Villa Las Rosas,,,,
SN008477,"rizado, crespo, colocho (cabello)",TSE67901,,,,,,,Villa Las Rosas,,,,
SN008478,semilla de algodón,TSE67911,,,,,,,,,,,
SN008479,"grano del puerco, asociado a la cisticercosis",TSE67921,,,,,,,,,,,
SN008480,mojarse (véase [ahch'](TSE00371)),TSE67931,,GET WET [2324],,,,,,,,,
SN008481,caerse,TSE67941,,,,,,,,,,,
SN008482,"mojarse, empaparse",TSE67951,,,,,,,,,,,
SN008483,cebollín; se aplica también por extensión a la cebolla y otras especies de cebollín,TSE67961,,ONION [2366],9bc4144b217d5af86edfeea6c1ef8961,,,"Allium glandulosum ; Allium cepa, Allium schoenoprasum",,,TSE70651,Bachajón [werux](TSE70651),
SN008484,"tumbar, tirar, hacer caer",TSE67971,,,,,,,,,,,
SN008485,"mojar, empapar",TSE67981,,,,,,,,,,,
SN008486,"sacar, extraer la semilla (del algodón)",TSE67991,,,,,,,,,,,
SN008487,"pasarse, echarse a perder (granos de frijol)",TSE68001,,,,,,,,,,,
SN008488,"colocado (ocote encendido, lámpara)",TSE68011,,,,,,,,,,,
SN008489,en forma de bulbo chiquito,TSE68021,,,,,,,"Petalcingo, Tenejapa",,,,
SN008490,"menudo, chiquito sin valor (granos chiquitos que quedan después de seleccionar los buenos)",TSE68021,,,,,,,Petalcingo,,,,
SN008491,"mojado, empapado",TSE68031,,WET [1726],,,,,,,,,
SN008492,colocado (bola de masa),TSE68041,,,,,,,,,,,
SN008493,"mazorca pequeña con pocos granos, que no creció bien o lo que queda en las matas de maíz después de cosechar las mazorcas buenas",TSE68051,,,,,,,,,,,
SN008494,"cortar, tasajear (carne)",TSE68061,,,,,,,"Oxchuc, Tenejapa",,,,
SN008495,"cortar, trocear, serruchar (leña)",TSE68061,,,,,,,"Cancuc, Oxchuc, Petalcingo, Tenejapa",,,,
SN008496,"atajar, acortar, reducir (camino: tomar un atajo)",TSE68061,,,,,,,"Bachajón, Tenejapa",,,,
SN008497,"colgado (fruta, tira de carne, bolsa llena, foco)",TSE68071,,,,,,,,,,,
SN008498,granadilla,TSE68081,,,,,,Passiflora ligularis,,,,,
SN008499,luna; mes (véase [uh](TSE68291)),TSE68091,,,,,,,,,,,
SN008500,"collar, gargantilla, cadena (véase [uh](TSE68301))",TSE68101,,NECKLACE [1961],,,,,,,,,
SN008501,codorniz (véase [x'ub](TSE74591)),TSE68111,,,,,,,,,,,
SN008502,suspirar (véase [uhbaj](TSE68311)),TSE68121,,,,,,,,,,,
SN008503,tlacuache (mamífero) (véase [j'uch](TSE25631)),TSE68131,,,,,,,,,,,
SN008504,llovizna,TSE68141,,DRIZZLE [1016],,,,,,,,,
SN008505,"chahuistle (enfermedad del maíz o del frijol, a veces también aplicado a árboles frutales)",TSE68151,,,,,,,,,,,
SN008506,piojo,TSE68161,,LOUSE [1392],,,,insecto: Phthiraptera,,[bats'il uch'](TSE04741); [sak uch'](TSE53351),,,
SN008507,"beber, tomar",TSE68171,,DRINK (FLUID) [731] ; DRINK [1401],,,,,,,,,
SN008508,emborracharse (se sobreentiende la bebida: aguardiente),TSE68171,,,,,,,,,,,
SN008509,alimentarse (comer y beber),TSE68181,,,,,,,,,,,
SN008510,beber,TSE68191,,,,,,,"Oxchuc, Tenejapa",,,,
SN008511,"botanear, realizar un pequeño convivio (con refresco o cervezas)",TSE68191,,,,,,,"Bachajón, Petalcingo, Guaquitepec",,,,
SN008512,bebida,TSE68201,,,,,,,,,,,
SN008513,recipiente con el que se bebe,TSE68201,,,,,,,,,,,
SN008514,caminar despacio,TSE68211,,,,,,,,,,,
SN008515,"traste (para tomar líquido), vaso",TSE68221,,,,,,,,,,,
SN008516,bebida,TSE68221,,,,,,,,,,,
SN008517,especie de rata montera,TSE68231,,,,,,,,,,,
SN008518,llovizna,TSE68241,,DRIZZLE [1016],,,,,,,,,
SN008519,"malograrse, madurarse prematuramente sin llegar a su natural desarrollo",TSE68251,,,,,,,,,TSE68252,,
SN008520,"malograrse, madurarse prematuramente sin llegar a su natural desarrollo",TSE68252,,,,,,,,,TSE68251,,
SN008521,temporada de tlacuaches: período entre mayo y junio de mucha neblina; corresponde a los meses [ch'in j'uch](TSE12731) y <muk'ul j'uch> (véase [ahtal uh](TSE00891)); algunos dicen que en esta temporada se reproducen los tlacuaches,TSE68261,,,,,,,,,,,
SN008522,"atlacuacharse: envejecer o madurar prematuramente (joven al que le salen canas, fruta que se malogra)",TSE68271,,,,,,,,,,,
SN008523,poder (en especial: poder divino),TSE68281,,POWER [2526],,,,,,,,,
SN008524,luna,TSE68291,,MOON OR MONTH [2463],,,Amatenango [jme'tik chich](TSE11232),,,,,,
SN008525,mes,TSE68291,,,,,,,,,,,
SN008526,menstruación,TSE68291,,MENSTRUATION [766],,,,,,,,,
SN008527,"collar, gargantilla, cadena",TSE68301,,NECKLACE [1961],,,,,,,,,
SN008528,"suspirar, exhalar, perder el aliento por cansancio",TSE68311,,,,,,,,,,,
SN008529,"para contar tragos, actos de beber",TSE68321,,,,,,,,,,,
SN008530,"agutí, guaqueque, sereque",TSE68331,,AGOUTI [313],,,,mamífero: Dasyprocta spp.,,,,,
SN008531,papaya silvestre,TSE68341,,PAPAYA [2445],,,,árbol y fruto: Carica papaya,,,,,
SN008532,lunar,TSE68351,,,,,,,,,,,
SN008533,"evaporarse; derretirse (hielo, azúcar, plástico) (véase [ulub](TSE68771))",TSE68361,,MELT [2334],,,,,,,,,
SN008534,"hacer derretir, deshacer",TSE68371,,,,,,,,,,,
SN008535,"para contar tragos, sorbos",TSE68381,,,,,,,,,,,
SN008536,"tierno, inmaduro; débil",TSE68391,,,,,,,,,,,
SN008537,ponerse en su fase creciente inicial (luna),TSE68401,,,,,,,,,,,
SN008538,"decaer, enfermarse (ave)",TSE68411,,,,,,,,,,,
SN008539,"olfatear, oler",TSE68421,,,,,,,,,,,
SN008540,besar,TSE68421,,KISS [578],,,,,,,,,
SN008541,besar (véase [uhts'iy](TSE68421)),TSE68431,,,,,,,,,,,
SN008542,especie de árbol que da frutos comestibles como cerezas (diferente de véase [ujtuy](TSE68601)),TSE68441,,,,,,Tapirira macrophylla,,,,,
SN008543,acto de curar (como curandero),TSE68451,,,,,,,,,,,
SN008544,"sentarse (viéndose voluminoso, como costal, con la panza resaltada)",TSE68461,,,,,,,,,,,
SN008545,"ponerse callado, triste, deprimirse (véase también [uhbaj](TSE68311))",TSE68471,,,,,,,,,,,
SN008546,lo cansado de una actividad (que nos hace perder el aliento),TSE68481,,,,,,,,,,,
SN008547,"medio callado, triste, deprimido",TSE68491,,,,,,,,,,,
SN008548,"entrarle a uno el gusto de, engolosinarse, aficionarse, enviciarse, picarse",TSE68501,,,,,,,,,,,
SN008549,zopilote rey (ave) (véase [aja'us](TSE01041)),TSE68511,,VULTURE [1185],,,,,,,,,
SN008550,especie de árbol,TSE68521,,,,,,,,,,,
SN008551,"colorín, pito",TSE68531,,,,,,"árbol: Erythrina chiapasana, E. florenciae",,,,,R002[Scientific_Name]
SN008552,"fisurarse (pared, vasija de barro, tierra)",TSE68541,,,,,,,,,,,
SN008553,golpearse muy fuertemente,TSE68551,,,,,,,,,,,
SN008554,"retumbar como metales chocándose entre sí (utensilios de cocina, vehículo en una terracería)",TSE68561,,,,,,,,,,,
SN008555,retumbar con estruendo como una piedra arrojada a una sima,TSE68571,,,,,,,,,,,
SN008556,"retumbar varias veces, haciendo eco",TSE68581,,,,,,,,,,ujp'ul t'enel,
SN008557,"escíncido (reptil, tipo de lagartija) (véase [binak' chan](TSE06141))",TSE68591,,LIZARD [632],,,,"Scincidae, en particular Leiolopisma incertum",,,,,R003[Scientific_Name]
SN008558,copal; uno de los árboles que producen copal como resina (véase [pom](TSE51381)) (diferente de [uhtuy](TSE68441)),TSE68601,,,,,,Protium copal,,,,,
SN008559,"gordo, grandote; sentado (persona gorda, que se ve voluminosa)",TSE68611,,,,,,,,,,,
SN008560,obligado,TSE68611,,,,,,,,,,,
SN008561,también (véase [ek](TSE16351)); tampoco (con negación),TSE68621,,,,,,,,,,,
SN008562,río,TSE68631,,RIVER [666],,,,,,,TSE42802,,
SN008563,atole,TSE68641,,,,,,,,,,,
SN008564,"visita, visitante (persona que llega de visita)",TSE68651,,GUEST [1782],,,,,,,,,
SN008565,hecho de visitar a otros,TSE68661,,,,,,,,,,,
SN008566,"recibir, tener de visita a",TSE68671,,,,,,,,,,,
SN008567,visitar a alguien,TSE68681,,VISIT [1377],,,,,,,TSE26191,Tenejapa [julbatay](TSE26191),
SN008568,"regadío, tierra de riego",TSE68691,,,,,,,,,,,
SN008569,regar,TSE68701,,,,,,,,,,,
SN008570,"hule, resortera",TSE68711,,,,,,,,,,,
SN008571,"golondrina (ave), nombre genérico para varias especies; también aplicado al menos a ciertas especies de vencejos (apódidos) en algunos lugares (véase [sik'](TSE54891), [ts'irik](TSE64031))",TSE68721,,,,,,Hirundinidae,,,,,
SN008572,golondrina (ave) (véase [ulich](TSE68721)),TSE68731,,,,,,,,,,,
SN008573,caspa (véase [suhlil](TSE56321)),TSE68741,,DANDRUFF [576],,,,,,,,,
SN008574,palo de pólvora (árbol; véase [ulusin te'](TSE68801)),TSE68751,,,,,,,,,,,
SN008575,"especie de anturio (planta, [yixim ajaw](TSE76761)); su hoja servía antes para envolver bolas de pozol",TSE68761,,,,,,Anthurium schlechtendalii,,,,,
SN008576,"aguarse, diluirse",TSE68771,,,,,,,,,,,
SN008577,"evaporarse, derretirse (véase [uhl](TSE68361))",TSE68771,,MELT [2334],,,,,,,,,
SN008578,"ciénaga, pantano",TSE68781,,SWAMP [1145],,,,,,,TSE44881,,
SN008579,"hacer derretir, deshacer (véase [uhltes](TSE68371))",TSE68791,,,,,,,,,,,
SN008580,palo de pólvora,TSE68801,,,,,,arbusto: Myriocarpa spp.,,,,,R002[Scientific_Name]
SN008581,cerrar la boca,TSE68811,,,,,,,,,,,
SN008582,contener en la boca (agua),TSE68811,,,,,,,,,,,
SN008583,tragar lo que se tiene en la boca,TSE68811,,,,,,,,,,,
SN008584,mudo,TSE68821,,MUTE [1666] ; MUTE PERSON [2320],,,,,,,,,
SN008585,especie de hormiga,TSE68831,,,,,,insecto: Camponotus sp.,,,,,
SN008586,"especie de escarabajo pequeño, de color anaranjado, café o verde",TSE68841,,,,,,insecto: Scarabaeidae: Rutelinae o Melolonthinae,,,,,R003[Scientific_Name]
SN008587,"tierno, inmaduro; débil (véase [uhnen](TSE68391))",TSE68851,,,,,,,,,,,
SN008588,"(""siente un ambiente débil"") se siente debilitado",TSE68861,,,,,,,,,,,
SN008589,"hacerse tierno, renovarse",TSE68871,,,,,,,,,,,
SN008590,ponerse en su fase creciente inicial (luna),TSE68871,,,,,,,,,,,
SN008591,debilitarse,TSE68871,,,,,,,,,TSE68901,,
SN008592,"(""siente que el ambiente se debilitó"") se sintió debilitado",TSE68881,,,,,,,,,,,
SN008593,"(""se ablandó su corazón"") se cansó mucho, se debilitó",TSE68891,,,,,,,,,,,
SN008594,hacerse tierno; debilitarse (véase [uninaj](TSE68871)),TSE68901,,,,,,,,,,,
SN008595,"niños (referencia generalmente plural, pero posible en singular)",TSE68911,,,,,,,,,,,
SN008596,hijos/as de uno,TSE68921,,,,,,,,,,,
SN008597,"mosco, mosquito, mosca; término genérico para moscas pequeñas",TSE68931,,FLY (INSECT) [1504],8f687cb2afeb842f43ad17c5d8da8a27,,,Diptera (partim),,,,,
SN008598,avispa similar al [ako'](TSE01561) pero más pequeña,TSE68941,,,,,,Polybia spp.,,,,,R003[Scientific_Name]
SN008599,"vulva, genitales femeninos (de personas o animales)",TSE68951,,,,,,,,,,,
SN008600,zopilote rey (ave) (véase [aja'us](TSE01041)),TSE68961,,VULTURE [1185],,,,,,,,,R003[Description]
SN008601,"zopilote (ave), posiblemente el zopilote rey (véase [aja'us](TSE01041))",TSE68971,,VULTURE [1185],,,,,,,,,
SN008602,verdura silvestre (véase [uskum](TSE68991)),TSE68981,,,,,,,,,,,
SN008603,"galinsoga, verdura silvestre",TSE68991,,,,,,Galinsoga caracasana,,,,,R002[Scientific_Name]
SN008604,especie de arbusto,TSE69001,,,,,,"Schistocarpha seleri, S. oppositifolia",,,,,R002[Scientific_Name]
SN008605,"especie de abeja pequeña sin aguijón, de miel aprovechable",TSE69011,,,c3797c5abdfa7d47119a3b062edff411,,,Tetragonisca sp.,,,,,
SN008606,"adentro, interior",TSE69021,,IN [1460] ; INSIDE [1606],,,,,,,,,
SN008607,regañar,TSE69031,,SCOLD [299],,,,,,,,,
SN008608,decirle (algo a alguien),TSE69031,,,,,,,,,,,
